image_id,file_name,garments,colors,styles,scene,objects,relation,weather,location,color_garment_pairs,query_tags,caption,gender
synth_0206,synth_0206.jpg,jacket,black,outdoor,subway entrance steps,bright yellow umbrella,holding,rainy,downtown in Tokyo,black:jacket,jacket;black;subway entrance steps;bright yellow umbrella;holding;rainy;downtown in Tokyo;outdoor,"A teenager wearing a black jacket, holding a bright yellow umbrella in a subway entrance steps located in downtown in Tokyo, rainy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",
synth_0207,synth_0207.jpg,jacket,black,outdoor,highway overpass,bright yellow umbrella,holding,rainy,campus in Tokyo,black:jacket,jacket;black;highway overpass;bright yellow umbrella;holding;rainy;campus in Tokyo;outdoor,"A young man wearing a black jacket, holding a bright yellow umbrella in a highway overpass located in campus in Tokyo, rainy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",male
synth_0208,synth_0208.jpg,raincoat,yellow,outdoor,subway entrance steps,tall building,walking past,rainy,urban park in Paris,yellow:raincoat,raincoat;yellow;subway entrance steps;tall building;walking past;rainy;urban park in Paris;outdoor,"A young man wearing a bright yellow raincoat, walking past a tall building in a subway entrance steps located in urban park in Paris, rainy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",male
synth_0209,synth_0209.jpg,raincoat,yellow,outdoor,neon city street,tall building,walking past,rainy,residential street in Paris,yellow:raincoat,raincoat;yellow;neon city street;tall building;walking past;rainy;residential street in Paris;outdoor,"A young man wearing a bright yellow raincoat, walking past a tall building in a neon city street located in residential street in Paris, rainy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",male
synth_0210,synth_0210.jpg,jacket,yellow,outdoor,subway entrance steps,tall building,standing near,cloudy,residential street in New York,yellow:jacket,jacket;yellow;subway entrance steps;tall building;standing near;cloudy;residential street in New York;outdoor,"A middle-aged woman wearing a yellow jacket, standing near a tall building in a subway entrance steps located in residential street in New York, cloudy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",female
synth_0211,synth_0211.jpg,raincoat,yellow,outdoor,highway overpass,crosswalk,walking through,rainy,residential street in Tokyo,yellow:raincoat,raincoat;yellow;highway overpass;crosswalk;walking through;rainy;residential street in Tokyo;outdoor,"An elderly man wearing a bright yellow raincoat, walking through a crosswalk in a highway overpass located in residential street in Tokyo, rainy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",male
synth_0212,synth_0212.jpg,raincoat,yellow,outdoor,subway entrance steps,crosswalk,walking through,rainy,business district in Tokyo,yellow:raincoat,raincoat;yellow;subway entrance steps;crosswalk;walking through;rainy;business district in Tokyo;outdoor,"A middle-aged woman wearing a bright yellow raincoat, walking through a crosswalk in a subway entrance steps located in business district in Tokyo, rainy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",female
synth_0213,synth_0213.jpg,raincoat,blue,outdoor,subway entrance steps,sidewalk,walking on,rainy,shopping district in London,blue:raincoat,raincoat;blue;subway entrance steps;sidewalk;walking on;rainy;shopping district in London;outdoor,"A middle-aged woman wearing a blue raincoat, walking on a sidewalk in a subway entrance steps located in shopping district in London, rainy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",female
synth_0214,synth_0214.jpg,jacket,yellow,outdoor,neon city street,sidewalk,walking on,foggy,downtown in New York,yellow:jacket,jacket;yellow;neon city street;sidewalk;walking on;foggy;downtown in New York;outdoor,"A young man wearing a yellow jacket, walking on a sidewalk in a neon city street located in downtown in New York, foggy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",male
synth_0215,synth_0215.jpg,raincoat,yellow,outdoor,cozy living room,plush living room sofa,relaxing on,clear indoor lighting,business district in Tokyo,yellow:raincoat,raincoat;yellow;cozy living room;plush living room sofa;relaxing on;clear indoor lighting;business district in Tokyo;outdoor,"A fashion model wearing a bright yellow raincoat, relaxing on a plush living room sofa in a cozy living room located in business district in Tokyo, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",
synth_0216,synth_0216.jpg,raincoat,yellow,outdoor,neon city street,tall building,walking past,rainy,residential street in Tokyo,yellow:raincoat,raincoat;yellow;neon city street;tall building;walking past;rainy;residential street in Tokyo;outdoor,"A fashion model wearing a bright yellow raincoat, walking past a tall building in a neon city street located in residential street in Tokyo, rainy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",
synth_0217,synth_0217.jpg,jacket,black,outdoor,historic cobblestone alley,bright yellow umbrella,holding,rainy,campus in New York,black:jacket,jacket;black;historic cobblestone alley;bright yellow umbrella;holding;rainy;campus in New York;outdoor,"A teenager wearing a black jacket, holding a bright yellow umbrella in a historic cobblestone alley located in campus in New York, rainy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",
synth_0218,synth_0218.jpg,raincoat,yellow,outdoor,urban streets,traffic signal,standing near,rainy,business district in London,yellow:raincoat,raincoat;yellow;urban streets;traffic signal;standing near;rainy;business district in London;outdoor,"A middle-aged woman wearing a bright yellow raincoat, standing near a traffic signal in a urban streets located in business district in London, rainy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",female
synth_0219,synth_0219.jpg,raincoat,yellow,outdoor,cozy living room,bookshelf,standing near,clear indoor lighting,financial district in New York,yellow:raincoat,raincoat;yellow;cozy living room;bookshelf;standing near;clear indoor lighting;financial district in New York;outdoor,"A teenager wearing a bright yellow raincoat, standing near a bookshelf in a cozy living room located in financial district in New York, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",
synth_0220,synth_0220.jpg,raincoat,yellow,outdoor,cozy living room,television,watching,clear indoor lighting,downtown in Paris,yellow:raincoat,raincoat;yellow;cozy living room;television;watching;clear indoor lighting;downtown in Paris;outdoor,"A young woman wearing a bright yellow raincoat, watching a television in a cozy living room located in downtown in Paris, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",female
synth_0221,synth_0221.jpg,jacket,yellow,outdoor,quiet suburban sidewalk,sidewalk,walking on,foggy,campus in Paris,yellow:jacket,jacket;yellow;quiet suburban sidewalk;sidewalk;walking on;foggy;campus in Paris;outdoor,"A middle-aged woman wearing a yellow jacket, walking on a sidewalk in a quiet suburban sidewalk located in campus in Paris, foggy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",female
synth_0222,synth_0222.jpg,raincoat,yellow,outdoor,cozy living room,bookshelf,standing near,clear indoor lighting,business district in Tokyo,yellow:raincoat,raincoat;yellow;cozy living room;bookshelf;standing near;clear indoor lighting;business district in Tokyo;outdoor,"A young woman wearing a bright yellow raincoat, standing near a bookshelf in a cozy living room located in business district in Tokyo, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",female
synth_0223,synth_0223.jpg,raincoat,yellow,outdoor,historic cobblestone alley,sidewalk,walking on,rainy,business district in New York,yellow:raincoat,raincoat;yellow;historic cobblestone alley;sidewalk;walking on;rainy;business district in New York;outdoor,"An elderly man wearing a bright yellow raincoat, walking on a sidewalk in a historic cobblestone alley located in business district in New York, rainy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",male
synth_0224,synth_0224.jpg,raincoat,yellow,outdoor,cozy living room,television,standing near,clear indoor lighting,campus in Tokyo,yellow:raincoat,raincoat;yellow;cozy living room;television;standing near;clear indoor lighting;campus in Tokyo;outdoor,"A person wearing a bright yellow raincoat, standing near a television in a cozy living room located in campus in Tokyo, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",
synth_0225,synth_0225.jpg,jacket,yellow,outdoor,quiet suburban sidewalk,tall building,walking past,foggy,business district in Tokyo,yellow:jacket,jacket;yellow;quiet suburban sidewalk;tall building;walking past;foggy;business district in Tokyo;outdoor,"A fashion model wearing a yellow jacket, walking past a tall building in a quiet suburban sidewalk located in business district in Tokyo, foggy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",
